Symbol,Timestamp,Open,High,Low,Close,Volume,VWAP
GOOGL,2023-10-10 04:00:00 UTC,138.5,139.72,137.33,138.06,27789047,138.586127
GOOGL,2023-10-11 04:00:00 UTC,138.58,141.11,138.58,140.55,25888504,140.259849
GOOGL,2023-10-12 04:00:00 UTC,141.05,141.22,138.26,138.97,24769077,139.716571
GOOGL,2023-10-13 04:00:00 UTC,139.38,140,136.615,137.36,23435599,137.778726
GOOGL,2023-10-16 04:00:00 UTC,138.17,139.63,137.99,139.095,28504549,139.005397
GOOGL,2023-10-17 04:00:00 UTC,138.63,139.9,137.18,139.72,23517682,139.107669
GOOGL,2023-10-18 04:00:00 UTC,139.445,140.72,137.38,137.96,23382271,139.091396
GOOGL,2023-10-19 04:00:00 UTC,138.5,139.66,137.38,137.75,26071545,138.396958
GOOGL,2023-10-20 04:00:00 UTC,137.33,137.87,135.08,135.6,26335674,136.172164
GOOGL,2023-10-23 04:00:00 UTC,135.04,137.6599,133.95,136.5,26333870,136.451947
GOOGL,2023-10-24 04:00:00 UTC,137.83,139.3599,137.42,138.81,44966296,138.641142
GOOGL,2023-10-25 04:00:00 UTC,128.16,128.31,125.07,125.61,84466159,126.359264
GOOGL,2023-10-26 04:00:00 UTC,123.27,124.3297,121.27,122.28,57098566,122.566967
GOOGL,2023-10-27 04:00:00 UTC,122.88,123.31,120.2057,122.17,44566507,121.727272
GOOGL,2023-10-30 04:00:00 UTC,123.21,125.4,122.75,124.46,28943082,124.45278
GOOGL,2023-10-31 04:00:00 UTC,125.06,125.37,122.685,124.08,26293164,123.81884
GOOGL,2023-11-01 04:00:00 UTC,124.07,126.49,123.715,126.45,30097517,125.579868
GOOGL,2023-11-02 04:00:00 UTC,128.42,128.98,126.93,127.49,27133309,127.653362
GOOGL,2023-11-03 04:00:00 UTC,128.02,129.525,127.86,129.1,26496685,128.936789
GOOGL,2023-11-06 05:00:00 UTC,129.05,130.34,128.67,130.25,19054794,129.757059
GOOGL,2023-11-07 05:00:00 UTC,130.71,131.91,129.88,130.97,29764247,131.097563
GOOGL,2023-11-08 05:00:00 UTC,130.97,132.21,130.78,131.84,26433404,131.544138
GOOGL,2023-11-09 05:00:00 UTC,131.96,132.55,130.065,130.24,23753667,131.071961
GOOGL,2023-11-10 05:00:00 UTC,130.105,132.8,129.41,132.59,26927828,131.685998
GOOGL,2023-11-13 05:00:00 UTC,131.78,132.59,131.25,132.09,18326475,132.084804
GOOGL,2023-11-14 05:00:00 UTC,134.19,135.7,133.32,133.62,32401386,134.283475
GOOGL,2023-11-15 05:00:00 UTC,134.87,135.03,133.57,134.62,23866458,134.358197
GOOGL,2023-11-16 05:00:00 UTC,135.19,137.2199,134.32,136.93,28026477,136.404766
GOOGL,2023-11-17 05:00:00 UTC,136,136.06,133.65,135.31,37287693,134.912355
GOOGL,2023-11-20 05:00:00 UTC,133.69,136.66,133.62,136.25,27861515,135.7954
GOOGL,2023-11-21 05:00:00 UTC,136.29,137.18,135.96,136.97,22641669,136.698511
GOOGL,2023-11-22 05:00:00 UTC,137.47,139.42,137.47,138.49,17820670,138.476077
GOOGL,2023-11-24 05:00:00 UTC,138.03,138.13,135.99,136.69,12514323,136.770388
GOOGL,2023-11-27 05:00:00 UTC,136.03,138.42,136,136.41,23439152,136.721864
GOOGL,2023-11-28 05:00:00 UTC,136.08,137.25,135.4222,137.2,18733923,136.629021
GOOGL,2023-11-29 05:00:00 UTC,137.57,138.288,134.84,134.99,23970928,135.814648
GOOGL,2023-11-30 05:00:00 UTC,135.05,135.55,131.28,132.53,40273994,132.47695
GOOGL,2023-12-01 05:00:00 UTC,131.86,132.11,130.665,131.86,31442264,131.498957
GOOGL,2023-12-04 05:00:00 UTC,129.88,130.03,127.9,129.27,36674607,128.820454
GOOGL,2023-12-05 05:00:00 UTC,128.95,132.14,128.25,130.99,27393782,130.753783
GOOGL,2023-12-06 05:00:00 UTC,131.44,131.84,129.875,130.02,23587765,130.643829
GOOGL,2023-12-07 05:00:00 UTC,135.04,138.56,134.7,136.93,56777483,137.015557
GOOGL,2023-12-08 05:00:00 UTC,134.2,136.4,134.025,134.99,32260112,135.031291
GOOGL,2023-12-11 05:00:00 UTC,132.38,133.335,131.36,133.29,31153355,132.675152
GOOGL,2023-12-12 05:00:00 UTC,131.81,133,131.26,132.52,29036951,132.301109
GOOGL,2023-12-13 05:00:00 UTC,133.38,133.5,131.57,132.57,30105050,132.535288
GOOGL,2023-12-14 05:00:00 UTC,133.38,133.72,129.685,131.94,38727227,131.425623
GOOGL,2023-12-15 05:00:00 UTC,131.62,133.51,131.18,132.6,50847113,132.220008
GOOGL,2023-12-18 05:00:00 UTC,132.63,137.1478,132.43,135.8,32263150,135.640485
GOOGL,2023-12-19 05:00:00 UTC,136.84,137.47,136.08,136.65,25479349,136.692152
GOOGL,2023-12-20 05:00:00 UTC,138.97,141.695,138.065,138.34,49120685,139.855509
GOOGL,2023-12-21 05:00:00 UTC,139.49,140.685,139.18,140.42,27492777,140.046859
GOOGL,2023-12-22 05:00:00 UTC,140.77,141.99,140.71,141.49,26532199,141.316499
GOOGL,2023-12-26 05:00:00 UTC,141.59,142.68,141.19,141.52,16784096,141.67609
GOOGL,2023-12-27 05:00:00 UTC,141.59,142.08,139.886,140.37,19631354,140.424734
GOOGL,2023-12-28 05:00:00 UTC,140.78,141.14,139.75,140.23,16047099,140.324092
GOOGL,2023-12-29 05:00:00 UTC,139.63,140.36,138.78,139.69,18733017,139.609991
GOOGL,2024-01-02 05:00:00 UTC,138.55,139.45,136.48,138.17,23715274,137.757757
GOOGL,2024-01-03 05:00:00 UTC,137.25,139.63,137.08,138.92,24214076,138.749284
GOOGL,2024-01-04 05:00:00 UTC,138.42,139.16,136.35,136.39,27139644,137.364563
GOOGL,2024-01-05 05:00:00 UTC,136.745,137.1558,135.15,135.73,22513854,136.022865
GOOGL,2024-01-08 05:00:00 UTC,136.29,139.01,136.26,138.84,21405420,138.104058
GOOGL,2024-01-09 05:00:00 UTC,138.5,141.485,138.15,140.95,24765144,140.445943
GOOGL,2024-01-10 05:00:00 UTC,141,143,140.91,142.28,21323292,142.088559
GOOGL,2024-01-11 05:00:00 UTC,143.49,145.22,140.635,142.08,24012786,142.31774
GOOGL,2024-01-12 05:00:00 UTC,142.67,143.195,141.82,142.65,18785514,142.68635
GOOGL,2024-01-16 05:00:00 UTC,142,144.35,141.45,142.49,22673946,142.587697
GOOGL,2024-01-17 05:00:00 UTC,141.345,141.84,138.9,141.47,20969536,140.708137
GOOGL,2024-01-18 05:00:00 UTC,142.05,144.21,141.99,143.48,25749833,143.259128
GOOGL,2024-01-19 05:00:00 UTC,144.74,146.45,144.38,146.38,34271867,145.800685
GOOGL,2024-01-22 05:00:00 UTC,147.1,148.39,145.84,145.99,32201349,146.91404
GOOGL,2024-01-23 05:00:00 UTC,145.89,147.182,145.5,147.04,21639295,146.678782
GOOGL,2024-01-24 05:00:00 UTC,148.54,149.855,148.1,148.7,25236770,149.017505
GOOGL,2024-01-25 05:00:00 UTC,150.065,153.05,149.54,151.87,29162508,151.677941
GOOGL,2024-01-26 05:00:00 UTC,151.1,152.535,151.01,152.185,26115494,151.983148
GOOGL,2024-01-29 05:00:00 UTC,152.06,153.78,151.43,153.51,27770205,152.689421
GOOGL,2024-01-30 05:00:00 UTC,152.8,153.62,151.185,151.46,36331227,152.161568
GOOGL,2024-01-31 05:00:00 UTC,143.62,144,139.87,140.1,71910044,141.54055
GOOGL,2024-02-01 05:00:00 UTC,142.12,143.06,140.79,141.16,40466549,141.680428
GOOGL,2024-02-02 05:00:00 UTC,139.26,142.62,136.5,142.38,62499574,139.967645
GOOGL,2024-02-05 05:00:00 UTC,142.82,145.47,142.78,143.68,38505405,143.996707
GOOGL,2024-02-06 05:00:00 UTC,144.65,145.36,143.19,144.1,29128201,144.055037
GOOGL,2024-02-07 05:00:00 UTC,144.76,145.615,143.925,145.54,25208862,145.07911
GOOGL,2024-02-08 05:00:00 UTC,145.83,146.33,145.105,145.91,22563764,145.828273
GOOGL,2024-02-09 05:00:00 UTC,146.68,149.44,146.18,149,26829504,148.482159
GOOGL,2024-02-12 05:00:00 UTC,148.42,149.335,147.37,147.53,21564085,148.115815
GOOGL,2024-02-13 05:00:00 UTC,144.92,146.67,143.69,145.14,27837730,145.043832
GOOGL,2024-02-14 05:00:00 UTC,146.08,146.52,144.094,145.94,22704166,145.383202
GOOGL,2024-02-15 05:00:00 UTC,143.14,143.52,140.46,142.77,37590695,142.036595
GOOGL,2024-02-16 05:00:00 UTC,142.99,143.19,140.14,140.52,31468926,141.046581
GOOGL,2024-02-20 05:00:00 UTC,139.655,142.08,139.49,141.12,24935710,140.930266
GOOGL,2024-02-21 05:00:00 UTC,141.45,142.69,140.675,142.55,23315687,141.987639
GOOGL,2024-02-22 05:00:00 UTC,144.93,145,142.8,144.09,27191892,143.940176
GOOGL,2024-02-23 05:00:00 UTC,143.67,144.68,143.43,143.96,19493752,143.961048
GOOGL,2024-02-26 05:00:00 UTC,142.14,142.44,137.39,137.57,53641795,138.895326
GOOGL,2024-02-27 05:00:00 UTC,138.02,139.25,137.09,138.88,33102669,138.173207
GOOGL,2024-02-28 05:00:00 UTC,137.9,138.01,135.41,136.38,37328508,136.197718
GOOGL,2024-02-29 05:00:00 UTC,137.28,138.86,136.4,138.46,42132953,137.803913
GOOGL,2024-03-01 05:00:00 UTC,138.43,138.87,136.92,137.14,31151116,137.691385
GOOGL,2024-03-04 05:00:00 UTC,135.66,135.66,131.91,133.35,56430215,133.089727
GOOGL,2024-03-05 05:00:00 UTC,131.88,133.24,130.665,132.67,40194757,132.082296
GOOGL,2024-03-06 05:00:00 UTC,133.12,133.58,130.85,131.4,35318610,131.570307
GOOGL,2024-03-07 05:00:00 UTC,132.795,134.94,131.61,134.38,37738209,133.899675
GOOGL,2024-03-08 05:00:00 UTC,134.21,138.085,134,135.41,39392392,136.260546
GOOGL,2024-03-11 04:00:00 UTC,136.13,139.095,136.13,137.67,32437772,138.061688
GOOGL,2024-03-12 04:00:00 UTC,137.03,139.375,137.03,138.5,27563354,138.584444
GOOGL,2024-03-13 04:00:00 UTC,139,141.09,138.99,139.79,23347208,140.133346
GOOGL,2024-03-14 04:00:00 UTC,141.19,143.585,140.455,143.1,42753387,142.517596
GOOGL,2024-03-15 04:00:00 UTC,142.5,143.18,140.03,141.18,49475417,141.275898
GOOGL,2024-03-18 04:00:00 UTC,148.61,152.15,147.17,147.68,69273699,149.502414
GOOGL,2024-03-19 04:00:00 UTC,148.16,148.7913,146.08,147.03,24070435,146.87191
GOOGL,2024-03-20 04:00:00 UTC,148,148.86,146.735,148.74,21311501,148.059431
GOOGL,2024-03-21 04:00:00 UTC,149.47,150.37,146.9001,147.6,24755597,147.976556
GOOGL,2024-03-22 04:00:00 UTC,149.12,151.58,148.98,150.77,29211769,150.718867
GOOGL,2024-03-25 04:00:00 UTC,149.94,150.375,147.82,150.07,19229285,149.525665
GOOGL,2024-03-26 04:00:00 UTC,150.22,152.256,149.98,150.67,22149137,151.082585
GOOGL,2024-03-27 04:00:00 UTC,151.18,151.635,148.9,150.87,22879178,150.15937
GOOGL,2024-03-28 04:00:00 UTC,150.85,151.43,150.17,150.93,24485390,150.872134
GOOGL,2024-04-01 04:00:00 UTC,150.69,155.74,150.61,155.49,31730848,154.886445
GOOGL,2024-04-02 04:00:00 UTC,153.5,154.7,152.15,154.56,24585985,153.742539
GOOGL,2024-04-03 04:00:00 UTC,153.6,155.08,152.73,154.92,24704991,154.330143
GOOGL,2024-04-04 04:00:00 UTC,153.5,154.77,150.45,150.53,34724738,152.537394
GOOGL,2024-04-05 04:00:00 UTC,150.03,153.42,149.6,152.5,23459246,152.374762
GOOGL,2024-04-08 04:00:00 UTC,152.78,155.27,152.61,154.85,20701974,154.628409
GOOGL,2024-04-09 04:00:00 UTC,156.085,158.56,155.19,156.6,31113013,156.708735
GOOGL,2024-04-10 04:00:00 UTC,156.21,156.61,154.68,156.14,22838629,155.731725
GOOGL,2024-04-11 04:00:00 UTC,156.91,159.68,156.46,159.41,27166431,158.438782
GOOGL,2024-04-12 04:00:00 UTC,157.96,160.2225,157.14,157.73,25340929,158.18726
GOOGL,2024-04-15 04:00:00 UTC,158.86,159.24,154.59,154.86,27136472,156.604561
GOOGL,2024-04-16 04:00:00 UTC,154.19,155.65,153.43,154.4,20779495,154.518523
GOOGL,2024-04-17 04:00:00 UTC,155.62,157.08,154.58,155.47,21763130,155.760802
GOOGL,2024-04-18 04:00:00 UTC,155.34,156.94,154.62,156.01,19883044,156.032668
GOOGL,2024-04-19 04:00:00 UTC,156.2,156.36,152.3,154.09,32615639,154.234854
GOOGL,2024-04-22 04:00:00 UTC,154.31,157.64,154.06,156.28,26446206,156.004785
GOOGL,2024-04-23 04:00:00 UTC,156.96,158.97,156.28,158.26,21151568,158.116353
GOOGL,2024-04-24 04:00:00 UTC,157.49,159.565,157.165,159.13,22779112,158.450007
GOOGL,2024-04-25 04:00:00 UTC,151.33,156.49,150.87,156,57109730,154.809773
GOOGL,2024-04-26 04:00:00 UTC,174.37,174.71,169.65,171.95,64665299,171.923005
GOOGL,2024-04-29 04:00:00 UTC,169.058,169.55,165.21,166.15,45610024,167.127286
GOOGL,2024-04-30 04:00:00 UTC,165.612,168.1,162.6,162.78,33562861,164.563974
GOOGL,2024-05-01 04:00:00 UTC,164.3,167.12,163.09,163.86,33493151,164.913512
GOOGL,2024-05-02 04:00:00 UTC,164.785,166.73,163.89,166.62,24294549,165.670656
GOOGL,2024-05-03 04:00:00 UTC,167.56,167.96,163.05,167.24,34662432,165.823144
GOOGL,2024-05-06 04:00:00 UTC,167.46,168.14,166.03,168.1,21871283,167.207877
GOOGL,2024-05-07 04:00:00 UTC,168.5,171.76,168.39,171.25,28039696,170.737107
GOOGL,2024-05-08 04:00:00 UTC,169,170.15,168.735,169.38,19586146,169.538863
GOOGL,2024-05-09 04:00:00 UTC,169.39,170.69,168.18,169.96,15346700,169.267101
GOOGL,2024-05-10 04:00:00 UTC,168.025,169.85,166.19,168.65,29799931,168.225396
GOOGL,2024-05-13 04:00:00 UTC,164.26,169.28,164,169.14,31327602,166.744957
GOOGL,2024-05-14 04:00:00 UTC,169.77,171.25,168.8,170.34,25127138,170.124905
GOOGL,2024-05-15 04:00:00 UTC,170.63,172.65,170.51,172.51,26948370,171.847054
GOOGL,2024-05-16 04:00:00 UTC,173.29,175.115,172.69,174.18,27867947,174.212654
GOOGL,2024-05-17 04:00:00 UTC,174.18,176.265,173.69,176.06,24479262,175.63836
GOOGL,2024-05-20 04:00:00 UTC,176.192,178.77,176.08,176.92,22554400,177.258345
GOOGL,2024-05-21 04:00:00 UTC,176.9,178.15,175.81,177.85,16806769,177.468037
GOOGL,2024-05-22 04:00:00 UTC,176.644,177.15,175.21,176.38,17880042,176.027798
GOOGL,2024-05-23 04:00:00 UTC,177.07,178.25,172.95,173.55,21024935,174.723615
GOOGL,2024-05-24 04:00:00 UTC,174.98,175.77,173.65,174.99,16579438,175.008156
GOOGL,2024-05-28 04:00:00 UTC,174.45,177.27,174.365,176.4,20572157,176.041185
GOOGL,2024-05-29 04:00:00 UTC,175.43,176.836,174.72,175.9,23388693,176.056616
GOOGL,2024-05-30 04:00:00 UTC,175.2,175.22,171.79,172.11,22958677,172.82545
GOOGL,2024-05-31 04:00:00 UTC,171.86,173.06,169.44,172.5,37638876,171.731216
GOOGL,2024-06-03 04:00:00 UTC,172.54,174.525,171.16,173.17,27459118,172.712615
GOOGL,2024-06-04 04:00:00 UTC,173.28,173.845,171.89,173.79,26879596,173.151789
GOOGL,2024-06-05 04:00:00 UTC,175.2,176.645,173.9339,175.41,22068519,175.242145
GOOGL,2024-06-06 04:00:00 UTC,175.895,177.15,175.75,176.73,23251013,176.594093
GOOGL,2024-06-07 04:00:00 UTC,177.05,177.87,174.3,174.46,19661399,175.745272
GOOGL,2024-06-10 04:00:00 UTC,174.97,177.06,172.76,175.01,23779218,174.541329
GOOGL,2024-06-11 04:00:00 UTC,176.22,176.84,173.7701,176.62,21540582,175.48326
GOOGL,2024-06-12 04:00:00 UTC,178.25,180.41,176.11,177.79,27864737,177.805201
GOOGL,2024-06-13 04:00:00 UTC,176.11,176.74,174.88,175.16,20913299,175.690773
GOOGL,2024-06-14 04:00:00 UTC,174.22,177.0623,174.15,176.79,18063555,176.298823
GOOGL,2024-06-17 04:00:00 UTC,175.46,178.36,174.81,177.24,19618497,176.644554
GOOGL,2024-06-18 04:00:00 UTC,177.14,177.385,174.1042,175.09,21869857,175.254318
GOOGL,2024-06-20 04:00:00 UTC,175.37,177.29,174.99,176.3,20160085,175.980197
GOOGL,2024-06-21 04:00:00 UTC,177,180.85,176.61,179.63,58582743,179.166696
GOOGL,2024-06-24 04:00:00 UTC,180.16,180.89,178.67,179.22,18298012,179.474766
GOOGL,2024-06-25 04:00:00 UTC,179.62,184.29,179.42,184.03,23235589,182.714281
GOOGL,2024-06-26 04:00:00 UTC,182.63,184.51,182.48,183.88,19838972,183.726647
GOOGL,2024-06-27 04:00:00 UTC,184.18,186.05,184.02,185.41,18848884,185.201574
GOOGL,2024-06-28 04:00:00 UTC,184.32,185.13,181.96,182.15,28914892,183.063172
GOOGL,2024-07-01 04:00:00 UTC,183.03,183.88,181.3,182.99,16006128,182.666665
GOOGL,2024-07-02 04:00:00 UTC,182.05,185.57,181.56,185.24,17372485,184.211644
GOOGL,2024-07-03 04:00:00 UTC,184.85,186.09,184,185.82,10242126,185.391285
GOOGL,2024-07-05 04:00:00 UTC,185.855,190.86,185.8,190.6,20967450,189.825722
GOOGL,2024-07-08 04:00:00 UTC,189.895,190.17,187.78,189.03,21035886,188.972201
GOOGL,2024-07-09 04:00:00 UTC,190.31,191.36,188.72,188.98,15141312,189.642124
GOOGL,2024-07-10 04:00:00 UTC,189.15,191.75,189.03,191.18,15952454,190.731565
GOOGL,2024-07-11 04:00:00 UTC,189.845,190.86,185.08,185.57,25625784,186.710179
GOOGL,2024-07-12 04:00:00 UTC,185.08,187.11,184.49,185.07,22898406,185.590004
GOOGL,2024-07-15 04:00:00 UTC,184.92,188.24,184.92,186.53,16474043,186.754298
GOOGL,2024-07-16 04:00:00 UTC,187.36,188.68,183.3736,183.92,18290722,184.925334
GOOGL,2024-07-17 04:00:00 UTC,182.965,183.55,179.9,181.02,20734071,181.142689
GOOGL,2024-07-18 04:00:00 UTC,181.93,182.5,176.47,177.69,25315727,178.09193
GOOGL,2024-07-19 04:00:00 UTC,178.88,180.29,177.13,177.66,18881885,178.337112
GOOGL,2024-07-22 04:00:00 UTC,180.59,182.7,180.23,181.67,24100345,181.739108
GOOGL,2024-07-23 04:00:00 UTC,182.05,183.61,181.54,181.79,36352714,182.564997
GOOGL,2024-07-24 04:00:00 UTC,173.6,176.19,171.82,172.63,49585203,173.43975
GOOGL,2024-07-25 04:00:00 UTC,172.52,173.42,167.19,167.28,44851973,169.761783
GOOGL,2024-07-26 04:00:00 UTC,167.15,168.09,164.06,167,41336886,166.190376
GOOGL,2024-07-29 04:00:00 UTC,168.83,170.43,167.99,169.53,20293822,169.384544
GOOGL,2024-07-30 04:00:00 UTC,170.24,171.2299,168.44,170.29,18959686,169.972204
GOOGL,2024-07-31 04:00:00 UTC,173.24,174.245,170.01,171.54,25729090,171.585575
GOOGL,2024-08-01 04:00:00 UTC,170.25,174.05,168.88,170.76,24531392,171.056059
GOOGL,2024-08-02 04:00:00 UTC,166.44,168.51,164.67,166.66,29130102,166.166921
GOOGL,2024-08-05 04:00:00 UTC,155.5,164.43,154.93,159.25,53630673,160.102848
GOOGL,2024-08-06 04:00:00 UTC,159.33,160.57,156.41,158.29,49004561,158.590688
GOOGL,2024-08-07 04:00:00 UTC,161.25,162.98,158.47,158.94,25138573,160.23064
GOOGL,2024-08-08 04:00:00 UTC,160.51,163.69,160.21,162.03,25578839,162.32321
GOOGL,2024-08-09 04:00:00 UTC,160.01,163.79,159.06,163.67,28602285,161.359504
GOOGL,2024-08-12 04:00:00 UTC,164.35,164.9,161.84,162.29,15895286,162.897221
GOOGL,2024-08-13 04:00:00 UTC,163.41,164.73,162.97,164.16,18551690,163.92123
GOOGL,2024-08-14 04:00:00 UTC,162.4,163.22,157.71,160.37,40591126,159.525787
GOOGL,2024-08-15 04:00:00 UTC,160.5,161.635,159.61,161.3,31524252,160.830245
GOOGL,2024-08-16 04:00:00 UTC,161.47,165.06,161.13,162.96,24208647,163.283676
GOOGL,2024-08-19 04:00:00 UTC,165.28,166.69,164.26,166.67,22416185,165.77621
GOOGL,2024-08-20 04:00:00 UTC,166.9,168.64,166.82,167.18,18341533,167.587441
GOOGL,2024-08-21 04:00:00 UTC,165.15,166.85,164.67,165.85,22901997,165.790552
GOOGL,2024-08-22 04:00:00 UTC,167.26,167.59,163.31,163.8,22493275,164.772938
GOOGL,2024-08-23 04:00:00 UTC,164.72,166.18,163.83,165.62,13955741,165.218102
GOOGL,2024-08-26 04:00:00 UTC,166.38,167.55,164.455,166.16,14190417,165.938711
GOOGL,2024-08-27 04:00:00 UTC,165.835,166.4426,164.46,164.68,11821941,165.354162
GOOGL,2024-08-28 04:00:00 UTC,165.035,165.6,161.5284,162.85,16407444,162.792219
GOOGL,2024-08-29 04:00:00 UTC,164.31,165.97,160.25,161.78,19699767,162.870397
GOOGL,2024-08-30 04:00:00 UTC,162.615,163.66,161.6925,163.38,22123811,162.932321
GOOGL,2024-09-03 04:00:00 UTC,161.72,161.85,156.48,157.36,38945301,158.370698
GOOGL,2024-09-04 04:00:00 UTC,156.655,159,155.9616,156.45,19353759,157.068308
GOOGL,2024-09-05 04:00:00 UTC,156.3,159.45,155.9805,157.24,18688747,157.504612
GOOGL,2024-09-06 04:00:00 UTC,157.3,157.83,150.55,150.92,37912130,152.213601
GOOGL,2024-09-09 04:00:00 UTC,152.51,153.4,147.215,148.71,39260451,149.280571
GOOGL,2024-09-10 04:00:00 UTC,150.45,151.27,148.34,148.66,31118765,149.441836
GOOGL,2024-09-11 04:00:00 UTC,149.92,151.5,147.52,151.16,29607693,149.884943
GOOGL,2024-09-12 04:00:00 UTC,153.8,154.82,152.65,154.69,29695048,154.033295
GOOGL,2024-09-13 04:00:00 UTC,155.43,158.38,155.21,157.46,29591152,157.171602
GOOGL,2024-09-16 04:00:00 UTC,157.31,158.25,156.6,158.06,18379775,157.775444
GOOGL,2024-09-17 04:00:00 UTC,159.02,160.55,158.375,159.32,20715612,159.297372
GOOGL,2024-09-18 04:00:00 UTC,159.86,160.5,158.595,159.81,23677315,159.665189
GOOGL,2024-09-19 04:00:00 UTC,163.71,163.79,161.34,162.14,26587733,162.541346
GOOGL,2024-09-20 04:00:00 UTC,163.5,163.73,162.06,163.59,40896438,163.324874
GOOGL,2024-09-23 04:00:00 UTC,164.35,165.49,161.67,161.85,24150852,162.818732
GOOGL,2024-09-24 04:00:00 UTC,163.03,163.2158,160.69,162.29,23332147,162.240302
GOOGL,2024-09-25 04:00:00 UTC,161.47,162.81,161.3,161.49,18869199,161.861411
GOOGL,2024-09-26 04:00:00 UTC,163.64,164.08,162.28,162.73,20319336,162.938684
GOOGL,2024-09-27 04:00:00 UTC,162.81,165.7,162.6261,163.95,21101307,164.184361
GOOGL,2024-09-30 04:00:00 UTC,163.32,166.15,163.26,165.85,20481303,165.135743
GOOGL,2024-10-01 04:00:00 UTC,167.685,169.16,164.58,166.99,28338123,166.718446
GOOGL,2024-10-02 04:00:00 UTC,166.42,167.52,164.73,165.86,17760179,165.670691
GOOGL,2024-10-03 04:00:00 UTC,164.41,166.64,163.923,165.86,15073101,165.620823
GOOGL,2024-10-04 04:00:00 UTC,168.06,168.23,165.48,167.06,19093724,166.727538
GOOGL,2024-10-07 04:00:00 UTC,167.72,168.48,162.75,162.98,22463140,164.623972
GOOGL,2024-10-08 04:00:00 UTC,163.94,164.725,162.87,164.38,23072733,163.831367
GOOGL,2024-10-09 04:00:00 UTC,163.45,164.84,159.74,161.86,31181774,161.639663
GOOGL,2024-10-10 04:00:00 UTC,160.87,163.07,160.395,162.08,14144068,162.041994
GOOGL,2024-10-11 04:00:00 UTC,162.13,163.9,161.235,163.24,15344251,163.102159
GOOGL,2024-10-14 04:00:00 UTC,163.64,166.226,163.4,164.96,19016141,164.979056
GOOGL,2024-10-15 04:00:00 UTC,165.785,167.68,164.625,165.46,20247195,165.787034
GOOGL,2024-10-16 04:00:00 UTC,164.53,165.8,163.74,165.16,16406030,164.890676
GOOGL,2024-10-17 04:00:00 UTC,165.73,166.37,162.76,162.93,21453395,163.797483
GOOGL,2024-10-18 04:00:00 UTC,163.19,164.71,163.08,163.42,19757661,163.584437
GOOGL,2024-10-21 04:00:00 UTC,162.95,164.5,162.62,164.07,20946455,163.898711
GOOGL,2024-10-22 04:00:00 UTC,162.98,165.77,162.98,165.14,16568121,164.829873
GOOGL,2024-10-23 04:00:00 UTC,164.76,165.82,161.925,162.78,18280518,163.107923
GOOGL,2024-10-24 04:00:00 UTC,162.83,163.33,161.01,162.72,22412527,162.469449
GOOGL,2024-10-25 04:00:00 UTC,163.67,165.59,163.42,165.27,19828884,164.963945
GOOGL,2024-10-28 04:00:00 UTC,168.75,168.75,163.95,166.72,32138641,166.722569
GOOGL,2024-10-29 04:00:00 UTC,167.73,170.38,167.0896,169.68,42169025,169.164762
GOOGL,2024-10-30 04:00:00 UTC,180.68,182.02,174.0599,174.46,68890787,178.221172
GOOGL,2024-10-31 04:00:00 UTC,173.13,176.82,171,171.11,44768981,172.94923
GOOGL,2024-11-01 04:00:00 UTC,170.07,172.32,168.88,171.29,31796477,171.24021
GOOGL,2024-11-04 05:00:00 UTC,169.93,170.73,168.011,169.24,21492744,169.200659
GOOGL,2024-11-05 05:00:00 UTC,169.43,170.53,168.84,169.74,18242050,169.724803
GOOGL,2024-11-06 05:00:00 UTC,173.8,176.94,173.5,176.51,33695538,175.711766
GOOGL,2024-11-07 05:00:00 UTC,177.41,181.08,177.19,180.75,25352939,179.723174
GOOGL,2024-11-08 05:00:00 UTC,180.645,180.9,178.08,178.35,22006182,178.770279
GOOGL,2024-11-11 05:00:00 UTC,178.58,180.545,178.47,180.35,17450354,179.943157
GOOGL,2024-11-12 05:00:00 UTC,179.82,182.49,179.39,181.62,25134905,181.178418
GOOGL,2024-11-13 05:00:00 UTC,180.46,180.96,178.54,178.88,23184003,179.276343
GOOGL,2024-11-14 05:00:00 UTC,178.28,178.82,174.3218,175.58,31007457,175.712446
GOOGL,2024-11-15 05:00:00 UTC,173.73,174.14,171.22,172.49,32504649,172.489078
GOOGL,2024-11-18 05:00:00 UTC,173.42,175.438,172.9,175.3,20241897,174.53374
GOOGL,2024-11-19 05:00:00 UTC,173.72,178.87,173.56,178.12,23750925,177.056209
GOOGL,2024-11-20 05:00:00 UTC,177.34,177.675,173.78,175.98,18988159,175.511207
GOOGL,2024-11-21 05:00:00 UTC,173.9,174.13,163.7,167.63,59734379,166.675879
GOOGL,2024-11-22 05:00:00 UTC,165.85,166.46,163.9,164.76,38604587,165.067959
GOOGL,2024-11-25 05:00:00 UTC,166.09,168.63,165.6072,167.65,33135263,167.525139
GOOGL,2024-11-26 05:00:00 UTC,167.63,169.82,167.58,169.12,20486720,168.935164
GOOGL,2024-11-27 05:00:00 UTC,169,169.4832,168.02,169.23,19266511,169.121596
GOOGL,2024-11-29 05:00:00 UTC,168.5,169.43,167.16,168.95,14257244,168.673862
GOOGL,2024-12-02 05:00:00 UTC,168.765,172.075,168.57,171.49,23789084,171.250689
GOOGL,2024-12-03 05:00:00 UTC,171.49,172.68,170.85,171.34,22248705,171.424342
GOOGL,2024-12-04 05:00:00 UTC,171.145,174.91,171.06,174.37,31615137,173.887485
