Timestamp,Open,High,Low,Close,Volume,VWAP
2023-01-12 05:00:00 UTC,161,166.37,154.92,165.11,57246159,162.11837
2023-01-13 05:00:00 UTC,162.78,169.22,161.65,168.99,46579169,166.83674
2023-01-17 05:00:00 UTC,168.99,177.28,168.99,177.02,53349850,175.185695
2023-01-18 05:00:00 UTC,176.67,178.73,172.82,173.77,46116435,175.179308
2023-01-19 05:00:00 UTC,170.36,171.97,167.31,167.65,48022329,169.232928
2023-01-20 05:00:00 UTC,170.11,178.56,168.25,178.39,60373746,174.531848
2023-01-23 05:00:00 UTC,180.64,192.45,178.175,191.93,68143517,188.342116
2023-01-24 05:00:00 UTC,188.27,194.95,188.2,192.65,51556244,191.495554
2023-01-25 05:00:00 UTC,189.125,193.7,185.8,193.23,46419756,189.985726
2023-01-26 05:00:00 UTC,197.01,201.66,192.78,198.02,50881372,196.502803
2023-01-27 05:00:00 UTC,194.62,206.28,194.05,203.65,55925775,201.753285
2023-01-30 05:00:00 UTC,199.5,201.4,191.5,191.62,50754016,195.375202
2023-01-31 05:00:00 UTC,191.695,196.87,189.5,195.37,52448249,194.130892
2023-02-01 05:00:00 UTC,196.91,211.92,196.11,209.43,69248016,203.85596
2023-02-02 05:00:00 UTC,210,219.49,207,217.09,57012533,214.620235
2023-02-03 05:00:00 UTC,210,217.4499,207.89,211,45611088,213.016045
2023-02-06 05:00:00 UTC,208.06,215.7,207.86,210.89,46678865,212.001322
2023-02-07 05:00:00 UTC,213.82,222.59,211.5,221.73,68928590,217.144194
2023-02-08 05:00:00 UTC,223.87,228.78,220.0801,222.05,58179290,223.780266
2023-02-09 05:00:00 UTC,226.06,230.2,221.2,223.37,53963263,226.611481
2023-02-10 05:00:00 UTC,216.9,220.7764,208.11,212.65,56862895,213.059832
2023-02-13 05:00:00 UTC,215.38,220.48,209.62,217.88,50133579,217.029895
2023-02-14 05:00:00 UTC,215.78,230.488,213.66,229.71,69801249,225.929666
2023-02-15 05:00:00 UTC,225.49,228.55,221.06,227.64,44096797,225.493133
2023-02-16 05:00:00 UTC,221.33,225.5,219.268,220.02,43957508,222.313608
2023-02-17 05:00:00 UTC,216.31,217.4,209.75,213.88,48143019,213.428914
2023-02-21 05:00:00 UTC,210,214.938,206.18,206.55,44553755,209.245257
2023-02-22 05:00:00 UTC,207.07,211.04,204.21,207.54,53440494,207.764174
2023-02-23 05:00:00 UTC,234.4,238.88,230.25,236.64,115126835,235.48038
2023-02-24 05:00:00 UTC,232.25,234.74,229.47,232.86,61438022,232.079894
2023-02-27 05:00:00 UTC,236.7,238.7994,234.54,235.01,46804659,236.519189
2023-02-28 05:00:00 UTC,233.72,238.25,232.06,232.16,49947912,234.616001
2023-03-01 05:00:00 UTC,231.92,232.5557,225.08,226.98,47676244,227.942444
2023-03-02 05:00:00 UTC,224.88,233.804,224.32,233.14,40757880,229.492001
2023-03-03 05:00:00 UTC,233.2,239,231.3,238.9,43661039,235.461376
2023-03-06 05:00:00 UTC,238.91,242.48,234.87,235.54,45832416,238.370581
2023-03-07 05:00:00 UTC,236,241.25,232.41,232.88,53100164,236.640636
2023-03-08 05:00:00 UTC,234.87,242,234.235,241.81,53314270,238.848334
2023-03-09 05:00:00 UTC,241.75,244.54,233.8284,234.36,52589800,239.126615
2023-03-10 05:00:00 UTC,234.09,236.27,227.26,229.65,49754798,230.916045
2023-03-13 04:00:00 UTC,227.52,232.98,222.97,229.66,44737487,229.300896
2023-03-14 04:00:00 UTC,234.96,242.19,234.6,240.63,50577136,239.386678
2023-03-15 04:00:00 UTC,237.61,242.86,233.6,242.28,54916008,238.3074
2023-03-16 04:00:00 UTC,240.27,255.88,238.94,255.41,61099837,249.801973
2023-03-17 04:00:00 UTC,259.82,263.99,256.68,257.25,101839860,258.960499
2023-03-20 04:00:00 UTC,256.15,260.24,251.2983,259,45236193,256.989509
2023-03-21 04:00:00 UTC,261.8,263.92,253.81,261.99,56824563,260.374093
2023-03-22 04:00:00 UTC,264.25,275.89,262.37,264.68,80972030,269.898789
2023-03-23 04:00:00 UTC,271.155,274.99,266.9,271.91,57026890,271.95711
2023-03-24 04:00:00 UTC,270.31,271.67,263.55,267.79,47038091,266.533112
2023-03-27 04:00:00 UTC,268.37,270,263.65,265.31,37487743,266.502889
2023-03-28 04:00:00 UTC,264.47,265.13,258.5,264.1,36773145,261.829913
2023-03-29 04:00:00 UTC,268.25,270.78,265.97,269.84,41868011,269.042747
2023-03-30 04:00:00 UTC,272.29,274.99,271.02,273.83,38269301,273.302635
2023-03-31 04:00:00 UTC,271.4,278.3431,271.05,277.77,43598777,275.781475
2023-04-03 04:00:00 UTC,275.09,280,273.36,279.65,41864269,277.083869
2023-04-04 04:00:00 UTC,279.66,280,273.07,274.53,38711401,276.09093
2023-04-05 04:00:00 UTC,268.29,269.98,263.95,268.81,53546442,266.837282
2023-04-06 04:00:00 UTC,265.84,270.8,264.27,270.37,41498845,268.674938
2023-04-10 04:00:00 UTC,268.23,276.2099,266.69,275.79,40916478,272.939889
2023-04-11 04:00:00 UTC,277.235,277.9,271.26,271.69,32919396,273.197177
2023-04-12 04:00:00 UTC,273.7,274.6799,264.475,264.95,45953272,267.750448
2023-04-13 04:00:00 UTC,267.34,268.869,263.29,264.63,37543209,266.452352
2023-04-14 04:00:00 UTC,265.04,268.83,262.2,267.58,41094420,265.828003
2023-04-17 04:00:00 UTC,265.655,270.06,264.3318,270.02,32325429,267.407246
2023-04-18 04:00:00 UTC,275.335,281.1,273.57,276.67,61830458,277.574634
2023-04-19 04:00:00 UTC,273.61,280,272.32,279.31,36071939,277.415117
2023-04-20 04:00:00 UTC,276.71,280.3,270,271.04,44864247,274.988005
2023-04-21 04:00:00 UTC,269.52,271.83,267.22,271.19,36156701,270.010095
2023-04-24 04:00:00 UTC,270.13,273.6599,266.7101,270.42,34081193,270.060093
2023-04-25 04:00:00 UTC,270.78,272.47,262.25,262.41,37987463,265.549677
2023-04-26 04:00:00 UTC,270.02,273.3,267.051,269.56,40904650,270.475505
2023-04-27 04:00:00 UTC,273.63,274.95,266.2501,272.26,37927648,269.737961
2023-04-28 04:00:00 UTC,272.25,277.58,270.7148,277.49,31144754,274.894425
2023-05-01 04:00:00 UTC,278.4,290.5844,277.8,289.1,57212367,286.224417
2023-05-02 04:00:00 UTC,286.8,288.3599,280.83,282.1,41867326,283.562351
2023-05-03 04:00:00 UTC,278.4,283.67,274.72,278.02,39671487,279.06173
2023-05-04 04:00:00 UTC,276.51,278.59,272.4,275.62,33552343,275.711469
2023-05-05 04:00:00 UTC,278.255,287.55,277.31,286.8,38068801,284.227828
2023-05-08 04:00:00 UTC,285.22,292.2,283.5,291.51,35728327,288.673892
2023-05-09 04:00:00 UTC,288.99,289.73,284.5,285.71,32978722,286.306167
2023-05-10 04:00:00 UTC,290.05,291.13,284.6128,288.85,37237717,288.589318
2023-05-11 04:00:00 UTC,288.96,289.5,282.46,285.78,33692515,285.578851
2023-05-12 04:00:00 UTC,285.29,287.8,280.46,283.4,27560361,283.305838
2023-05-15 04:00:00 UTC,285.085,289.69,281.52,289.53,30990713,286.846015
2023-05-16 04:00:00 UTC,288.41,298.7,288.32,292.13,45059492,294.317092
2023-05-17 04:00:00 UTC,295.84,301.99,294.3001,301.78,45586184,298.977802
2023-05-18 04:00:00 UTC,304.1,318.28,303.2,316.78,77370786,313.577301
2023-05-19 04:00:00 UTC,315.36,315.8,309.16,312.64,49975477,312.539957
2023-05-22 04:00:00 UTC,309.01,315.2,306.8,311.76,38956449,312.10113
2023-05-23 04:00:00 UTC,310,312.88,306.31,306.88,35625326,309.064583
2023-05-24 04:00:00 UTC,302.1,306.07,298.06,305.38,72141851,301.589042
2023-05-25 04:00:00 UTC,385.23,394.8,366.35,379.8,156572617,382.574394
2023-05-26 04:00:00 UTC,378.9,391.7,375.5,389.46,75676840,385.608449
2023-05-30 04:00:00 UTC,405.95,419.38,399.49,401.11,92340113,406.760644
2023-05-31 04:00:00 UTC,394.88,402.95,378.22,378.34,100798988,386.042355
2023-06-01 04:00:00 UTC,384.89,400.5,383.4,397.7,64073543,393.277877
2023-06-02 04:00:00 UTC,400.97,405,390.5801,393.27,56804963,395.419729
2023-06-05 04:00:00 UTC,389.09,395.6503,387.07,391.71,39622572,391.03267
2023-06-06 04:00:00 UTC,388.3,391.6,381.48,386.54,38872217,387.113203
2023-06-07 04:00:00 UTC,389.15,394.99,373.56,374.75,51229255,383.85654
2023-06-08 04:00:00 UTC,377.24,388.64,375.05,385.1,41785641,383.630948
2023-06-09 04:00:00 UTC,390.37,397.11,385.67,387.7,42855407,390.835614
2023-06-12 04:00:00 UTC,392,395.2999,386.18,394.82,38970455,390.399096
2023-06-13 04:00:00 UTC,401.86,411.01,397.4,410.22,61334763,405.453199
2023-06-14 04:00:00 UTC,408.24,430,405.52,429.97,74038755,419.624513
2023-06-15 04:00:00 UTC,426.02,432.89,421.47,426.53,56849710,427.941159
2023-06-16 04:00:00 UTC,434.5,437.21,426.605,426.92,65548809,432.153082
2023-06-20 04:00:00 UTC,429.98,439.9,426.74,438.08,45123463,432.769504
2023-06-21 04:00:00 UTC,435.01,436.15,420.8,430.45,55187835,428.481341
2023-06-22 04:00:00 UTC,422.53,434.255,422.34,430.25,41780819,429.726375
2023-06-23 04:00:00 UTC,424.64,428.09,420.15,422.09,35833560,423.923804
2023-06-26 04:00:00 UTC,424.61,427.64,401,406.32,59440026,411.400191
2023-06-27 04:00:00 UTC,407.99,419.4,404.48,418.76,46408477,412.487271
2023-06-28 04:00:00 UTC,406.6,418.45,405.18,411.17,58283768,412.182481
2023-06-29 04:00:00 UTC,415.58,416,406,408.22,38051430,409.66822
2023-06-30 04:00:00 UTC,416.8,425.5,415.01,423.02,49567756,422.32909
2023-07-03 04:00:00 UTC,425.17,428.98,422.02,424.13,19770252,425.123915
2023-07-05 04:00:00 UTC,421.35,431.77,420.85,423.17,32371034,426.757963
2023-07-06 04:00:00 UTC,418.44,421.79,413.46,421.03,30422017,418.032917
2023-07-07 04:00:00 UTC,423.22,432.14,421.8,425.03,35588149,427.833974
2023-07-10 04:00:00 UTC,426.57,428.11,416.49,421.8,35430049,421.198556
2023-07-11 04:00:00 UTC,424.81,427.58,420.67,424.05,30185091,423.732926
2023-07-12 04:00:00 UTC,430.33,439.35,427.7728,439.02,48153862,435.996553
2023-07-13 04:00:00 UTC,445.18,461.55,444.92,459.77,47856483,451.762356
2023-07-14 04:00:00 UTC,465.8281,480.88,450.6,454.69,77208933,466.395274
2023-07-17 04:00:00 UTC,462.89,464.96,452.6241,464.61,51062648,458.925493
2023-07-18 04:00:00 UTC,467.01,478.9599,457.34,474.94,57036869,468.901142
2023-07-19 04:00:00 UTC,474.64,478.18,467.42,470.77,42816008,471.616725
2023-07-20 04:00:00 UTC,465.07,470.87,450.62,455.2,53833607,459.286667
2023-07-21 04:00:00 UTC,457.88,458.66,441,443.09,97466460,446.494124
2023-07-24 04:00:00 UTC,447.31,451.09,440.4,446.12,38317522,446.323605
2023-07-25 04:00:00 UTC,449.41,461.825,449.23,456.79,34934388,457.738612
2023-07-26 04:00:00 UTC,460.21,460.53,446.3,454.52,36435215,453.113397
2023-07-27 04:00:00 UTC,465.19,473.95,457.5,459,45611385,466.728431
2023-07-28 04:00:00 UTC,466.68,470.27,463.81,467.5,33119424,467.05979
2023-07-31 04:00:00 UTC,467.54,471.3,465.0601,467.29,25114815,467.54591
2023-08-01 04:00:00 UTC,464.595,469,460.27,465.07,23951637,464.958382
2023-08-02 04:00:00 UTC,458.31,458.4,433.87,442.69,53028453,444.249076
2023-08-03 04:00:00 UTC,438,451.18,438,445.15,32515687,446.412707
2023-08-04 04:00:00 UTC,449.85,456.42,443.93,446.8,36266620,450.158061
2023-08-07 04:00:00 UTC,451.11,455.4,445.6345,454.165,32221369,451.095642
2023-08-08 04:00:00 UTC,448.53,452.42,440.5601,446.64,35398862,446.120489
2023-08-09 04:00:00 UTC,442.74,443.12,421.34,425.54,58662685,429.701517
2023-08-10 04:00:00 UTC,421.6,435.74,418.35,423.88,49273399,426.245216
2023-08-11 04:00:00 UTC,417.51,420.18,406.39,408.55,53308527,411.685063
2023-08-14 04:00:00 UTC,404.86,438,403.11,437.53,69109577,426.646111
2023-08-15 04:00:00 UTC,445.6,452.68,437.1,439.4,67664826,443.772941
2023-08-16 04:00:00 UTC,445.2,446.75,434.06,434.86,52759646,439.347224
2023-08-17 04:00:00 UTC,439.7,440.62,430.01,433.435,45257691,435.166981
2023-08-18 04:00:00 UTC,426.35,435.7799,416.6,432.99,58376788,427.053093
2023-08-21 04:00:00 UTC,444.94,470.65,442.22,469.67,69286886,457.88651
2023-08-22 04:00:00 UTC,481.35,481.87,453.331,456.68,75744767,462.228442
2023-08-23 04:00:00 UTC,458.66,472,452.08,471.16,78516548,465.790137
2023-08-24 04:00:00 UTC,502.16,502.66,471.59,471.63,115650628,483.040687
2023-08-25 04:00:00 UTC,470.12,478.05,450.24,460.18,92618866,460.737445
2023-08-28 04:00:00 UTC,464.82,469.8,448.88,468.35,68539813,461.344549
2023-08-29 04:00:00 UTC,466.66,490.81,463.9101,487.84,70161175,483.507743
2023-08-30 04:00:00 UTC,490.44,499.27,484.25,492.64,73530144,493.266384
2023-08-31 04:00:00 UTC,493.8,497.44,489.58,493.55,52870144,494.468318
2023-09-01 04:00:00 UTC,497.62,498,481.416,485.09,46383031,486.560829
2023-09-05 04:00:00 UTC,482.23,488.5081,478.6,485.48,38274041,484.566091
2023-09-06 04:00:00 UTC,484.41,485.49,465.8,470.61,46883773,471.346391
2023-09-07 04:00:00 UTC,455.25,463.44,451.52,462.41,43340006,458.233428
2023-09-08 04:00:00 UTC,459.42,466.06,452.71,455.72,47389996,457.545756
2023-09-11 04:00:00 UTC,461.48,461.63,443.12,451.78,47410209,449.063942
2023-09-12 04:00:00 UTC,447.38,456.73,445.31,448.7,34932946,451.91851
2023-09-13 04:00:00 UTC,446,459.3,445.03,454.85,39847257,454.194493
2023-09-14 04:00:00 UTC,459.5,459.8699,451.31,455.81,37016824,455.666962
2023-09-15 04:00:00 UTC,453.41,455.99,438.08,439,50683051,443.350244
2023-09-18 04:00:00 UTC,427.48,442.42,420,439.66,50033792,435.865372
2023-09-19 04:00:00 UTC,438.33,439.66,430.02,435.2,37313745,434.451224
2023-09-20 04:00:00 UTC,436,439.03,422.23,422.39,36728507,431.628426
2023-09-21 04:00:00 UTC,415.83,421,409.8,410.17,45099361,414.534022
2023-09-22 04:00:00 UTC,415.72,421.15,412.31,416.1,47923633,417.199406
2023-09-25 04:00:00 UTC,415.91,425.36,411.77,422.22,41924163,421.011104
2023-09-26 04:00:00 UTC,420.01,428.2,416.55,419.11,40236063,421.517523
2023-09-27 04:00:00 UTC,423.3,428.72,416.2901,424.68,44509626,422.365561
2023-09-28 04:00:00 UTC,424.6,434.4631,421.15,430.89,42667294,429.421498
2023-09-29 04:00:00 UTC,438.27,441.44,433.0694,434.99,39786673,437.09624
2023-10-02 04:00:00 UTC,440.3,451.75,438.61,447.82,43350425,446.65992
2023-10-03 04:00:00 UTC,448.08,451.3,432.46,435.17,47100854,440.005379
2023-10-04 04:00:00 UTC,437.42,441.43,432.9201,440.41,36197775,437.985825
2023-10-05 04:00:00 UTC,440.5,449,438.88,446.88,39359527,444.515147
2023-10-06 04:00:00 UTC,441.93,457.89,440.26,457.62,43443604,451.533143
2023-10-09 04:00:00 UTC,448.42,456.05,443.68,452.73,40975765,449.654822
2023-10-10 04:00:00 UTC,453.1,462.59,450.88,457.98,36864955,458.126005
2023-10-11 04:00:00 UTC,461.96,468.59,460.5,468.06,37825456,464.358925
2023-10-12 04:00:00 UTC,467.77,476.09,463.3,469.45,48146334,470.827053
2023-10-13 04:00:00 UTC,469.6,471.16,452.8,454.61,47542602,459.968411
2023-10-16 04:00:00 UTC,450.63,462.25,449.12,460.95,37515336,458.434609
2023-10-17 04:00:00 UTC,440,447.54,424.8,439.38,81269482,438.380385
2023-10-18 04:00:00 UTC,425.91,432.19,418.25,421.96,62752342,423.993255
2023-10-19 04:00:00 UTC,428.11,432.97,418.82,421.01,50169285,425.750509
2023-10-20 04:00:00 UTC,418.9,424.7,410.78,413.87,47726607,416.171629
2023-10-23 04:00:00 UTC,412.29,432.4799,409.45,429.75,48104991,424.702706
2023-10-24 04:00:00 UTC,430.77,436.97,426.91,436.63,40160704,431.807912
2023-10-25 04:00:00 UTC,433.98,436.5,415.55,417.79,39892027,424.221062
2023-10-26 04:00:00 UTC,418.53,422.5555,398.8019,403.26,54158206,406.92497
2023-10-27 04:00:00 UTC,411.3,412.06,400.15,405,41678442,405.759732
2023-10-30 04:00:00 UTC,410.87,417.66,404.81,411.61,38813054,410.846425
2023-10-31 04:00:00 UTC,404.5,408.79,392.3001,407.8,51813742,401.691895
2023-11-01 04:00:00 UTC,408.84,423.81,408.69,423.25,43780062,417.611704
2023-11-02 04:00:00 UTC,433.28,438.84,428.94,435.06,40932592,433.756493
2023-11-03 04:00:00 UTC,440.2,453.0899,437.23,450.05,42460960,446.394973
2023-11-06 05:00:00 UTC,452.845,459.35,448.99,457.51,40093064,455.040861
2023-11-07 05:00:00 UTC,457.19,462.18,451.575,459.55,34330481,458.953976
2023-11-08 05:00:00 UTC,461,468.67,459.68,465.74,34685163,464.544543
2023-11-09 05:00:00 UTC,474.67,482.3,467.5,469.5,54061213,475.237145
2023-11-10 05:00:00 UTC,475,484.72,472.8301,483.35,42246819,479.919185
2023-11-13 05:00:00 UTC,483.2,491.16,480.9901,486.2,38430943,487.295851
2023-11-14 05:00:00 UTC,496.8,498.34,490.4001,496.56,41715786,495.315299
2023-11-15 05:00:00 UTC,499.35,499.6,482,488.88,47562868,489.724517
2023-11-16 05:00:00 UTC,486.79,495.2469,483.3,494.8,33992417,489.729473
2023-11-17 05:00:00 UTC,495.24,497.17,490.07,492.98,32589691,493.685258
2023-11-20 05:00:00 UTC,493.12,505.48,491.8101,504.09,41639206,499.515867
2023-11-21 05:00:00 UTC,501.26,505.17,492.22,499.44,56745863,498.400949
2023-11-22 05:00:00 UTC,498.52,503.3494,476.9,487.16,90080351,487.474841
2023-11-24 05:00:00 UTC,484.7001,489.21,477.45,477.76,29464465,481.608444
2023-11-27 05:00:00 UTC,478,485.3,476.52,482.42,39576048,481.908906
2023-11-28 05:00:00 UTC,482.36,483.229,474.73,478.21,40157780,478.137583
2023-11-29 05:00:00 UTC,483.79,487.62,478.6,481.4,38207198,482.631669
2023-11-30 05:00:00 UTC,480.24,481.1,464.22,467.7,52636791,469.353148
2023-12-01 05:00:00 UTC,465.25,472,461.87,467.65,36931703,467.531035
2023-12-04 05:00:00 UTC,460.77,460.77,450.1,455.1,43768195,454.218687
2023-12-05 05:00:00 UTC,454.66,466,452.71,465.66,37193879,461.592557
2023-12-06 05:00:00 UTC,472.145,473.87,454.12,455.03,38077359,462.445741
2023-12-07 05:00:00 UTC,457,466.29,456.04,465.96,35096168,462.647656
2023-12-08 05:00:00 UTC,465.95,477.4085,465.5,475.06,35922370,474.099774
2023-12-11 05:00:00 UTC,474.91,475.31,458.3,466.27,50983756,465.141151
2023-12-12 05:00:00 UTC,460.46,476.66,460.46,476.57,37246102,471.489809
2023-12-13 05:00:00 UTC,476.29,485.94,476.08,480.88,44780275,481.935865
2023-12-14 05:00:00 UTC,483.9,486.7,474.22,483.5,39132451,481.183683
