symbol,date,open,high,low,close,volume,ema,atr,bb_middle,bb_upper,bb_lower,bb_width,volatility,obv,macd_12_26,macd_signal_12_26_9
MSFT,2024-03-08 05:00:00 UTC,407.96,410.42,404.33,408.805,18002186.0,407.2897051361763,6.871856102995841,408.805,419.10807976440657,398.50192023559345,0.05040584026323827,1.6916587324592194,39655373.0,1.9277463908397863,0.0
MSFT,2024-03-11 04:00:00 UTC,403.762,405.68,401.26,408.00350000000003,16120752.0,407.0259236946357,6.735294952781856,408.00350000000003,416.8507065766926,399.1562934233075,0.043368287657789904,1.6650091349702993,23534621.0,1.5100069249582475,0.0
MSFT,2024-03-12 04:00:00 UTC,407.62,415.57,406.79,408.0045,22457003.0,407.8120261999085,7.043488170440296,408.0045,416.85516390611986,399.15383609388016,0.043385128870489655,1.6960817208727355,45991624.0,2.0238576918605986,0.0
MSFT,2024-03-13 04:00:00 UTC,418.1,418.18,411.45,408.44350000000003,17115931.0,408.5061189427744,7.0210961582659905,408.44350000000003,417.79895835610296,399.0880416438971,0.04581029374247811,1.6914228278164272,28875693.0,2.389024444369795,0.0
MSFT,2024-03-14 04:00:00 UTC,420.24,427.82,417.99,409.23,34157299.0,410.09791713870067,7.428160718389846,409.23,421.2275962504836,397.23240374951644,0.05863497910946696,1.7468982452353714,63032992.0,3.4551918493912126,0.0
MSFT,2024-03-15 04:00:00 UTC,419.29,422.6,412.79,409.72300000000007,45079903.0,410.7000202683482,7.785434952790572,409.72300000000007,422.0640501984291,397.38194980157107,0.06024094424003046,1.8696111984992487,17953089.0,3.5491384846714027,0.0
MSFT,2024-03-18 04:00:00 UTC,414.25,420.73,413.78,410.3860000000001,20105977.0,411.33049452850554,7.725761027591249,410.3860000000001,422.869974400897,397.9020255991032,0.06084015731967901,1.8512798398330415,38059066.0,3.6540922475299453,0.0
MSFT,2024-03-19 04:00:00 UTC,417.83,421.6656,415.55,411.317,19837915.0,412.29044743055266,7.610749525620443,411.317,424.1870371733049,398.44696282669514,0.06257965108811386,1.8060201527302255,57896981.0,4.020946708487202,0.0
MSFT,2024-03-20 04:00:00 UTC,422.0,425.96,420.66,412.46950000000004,17860085.0,413.52278577050004,7.445695988076123,412.46950000000004,426.0054287589941,398.93357124100595,0.0656335984066414,1.7509808781309228,75757066.0,4.567274884923961,0.0
MSFT,2024-03-21 04:00:00 UTC,429.83,430.82,427.16,413.3555,21296222.0,415.0320442685477,7.313146274642112,413.3555,428.84442232329235,397.86657767670766,0.07494237925123698,1.703227117554117,97053288.0,5.273517474611765,0.0
